0,0.065134,0.11706,0.15256,0.19406,0.2282,0.2848,0.28558,0.32704,0.33763
0.067803,0.13692,0.15681,0.18407,0.23773,0.26061,0.28256,0.3145,0.34843,0.36112
-0.080953,-0.0095661,0.060471,0.11776,0.17568,0.22316,0.24784,0.27842,0.31333,0.31829
0,0.067077,0.09265,0.14529,0.17849,0.2223,0.26062,0.29407,0.32216,0.33882
0.067656,0.10378,0.15492,0.16724,0.19073,0.22252,0.2581,0.29431,0.30963,0.34254
-0.082945,-0.064382,0.020024,0.059977,0.092342,0.14834,0.193,0.21802,0.25445,0.27567
0,0.07593,0.12113,0.16722,0.18861,0.24134,0.25815,0.28532,0.29924,0.3217
0.072637,0.10205,0.12833,0.17651,0.21885,0.24345,0.2872,0.3011,0.32543,0.34176
-0.080056,0.011869,0.062185,0.11211,0.15545,0.19116,0.23849,0.2723,0.29057,0.32027
NaN,0.038278,0.19956,0.38115,0.027094,-0.24271,0.66995,0.13651,0.24867,0.34106
0.081219,0.081605,0.12513,0.16785,0.2199,0.20559,0.25308,0.29776,0.28746,0.3087
-0.084476,-0.049019,0.033416,0.063003,0.097187,0.14014,0.19117,0.20969,0.21952,0.24298
0,0.055431,0.095519,0.15974,0.16603,0.20172,0.23064,0.26007,0.27792,0.31282
0.067739,0.032477,0.079387,0.10535,0.15304,0.22118,0.24212,0.26593,0.2763,0.32129
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1,1
NaN,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
NaN,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
NaN,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
NaN,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
NaN,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
-0.83769,0.070792,0.27174,0.48356,0.49921,0.47653,0.49548,0.56066,0.5573,0.56284
0,0.29465,0.41596,0.52066,0.50378,0.55951,0.56004,0.54542,0.56714,0.5909
0.31338,0.35081,0.41242,0.51305,0.53863,0.54624,0.5131,0.5498,0.55394,0.56847
-0.76897,0.011049,0.175,0.41004,0.47334,0.47286,0.48089,0.4974,0.49609,0.53326
0,0.20417,0.35292,0.39089,0.48781,0.49795,0.48689,0.54752,0.54953,0.56502
0.25741,0.47249,0.50606,0.48762,0.54014,0.58202,0.57363,0.61657,0.62047,0.62662
-0.71571,-0.026571,0.29272,0.44224,0.48055,0.50771,0.49833,0.54409,0.52114,0.55015
0,0.22928,0.4087,0.52114,0.56588,0.55219,0.55124,0.58834,0.59871,0.60235
0.26344,0.36898,0.4894,0.54519,0.55906,0.56097,0.56791,0.57558,0.58983,0.60463
-0.656,-0.05317,0.084454,0.27456,0.36904,0.40354,0.45623,0.50122,0.50362,0.54416
NaN,-0.056019,3.552,0.41932,0.081454,0.41489,0.28309,1.0666,2.306,1.2196
0.2515,0.45726,0.51802,0.51982,0.5711,0.58986,0.56505,0.59395,0.54852,0.60856
-0.52895,0.038111,0.25122,0.34936,0.44036,0.4925,0.49974,0.55499,0.54912,0.59012
0,0.21868,0.36411,0.40739,0.49419,0.5338,0.5254,0.58176,0.5906,0.61255
0.30342,0.31561,0.48032,0.50101,0.55253,0.56438,0.58153,0.62266,0.59845,0.61121
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
-0.087275,0.016559,0.094614,0.18714,0.22043,0.22921,0.25267,0.30182,0.30983,0.33181
0,0.075156,0.14366,0.21452,0.23162,0.27349,0.29764,0.30308,0.31357,0.35281
0.074552,0.11561,0.14452,0.20474,0.242,0.25463,0.27511,0.297,0.31222,0.34392
-0.081703,0.002511,0.049562,0.14304,0.19028,0.22991,0.23867,0.26817,0.27865,0.31107
0,0.04616,0.11977,0.1554,0.20587,0.23885,0.24991,0.29812,0.31085,0.338
0.071929,0.14906,0.18881,0.21337,0.25765,0.2953,0.3176,0.3589,0.37096,0.40074
-0.086087,-0.0052935,0.091037,0.1747,0.21548,0.23936,0.24713,0.29358,0.2919,0.31739
0,0.067795,0.14544,0.2133,0.2523,0.27612,0.29709,0.32884,0.36378,0.36744
0.069727,0.11037,0.18033,0.23288,0.25269,0.2769,0.29617,0.32447,0.34233,0.36604
-0.083025,-0.01277,0.023761,0.097356,0.13347,0.18925,0.22208,0.26676,0.26149,0.30537
NaN,0.027184,0.6826,0.22956,0.057842,0.43836,0.12574,1.1648,2.2218,0.34409
0.06966,0.14256,0.18719,0.22981,0.28102,0.29332,0.31019,0.35239,0.33595,0.37309
-0.084211,0.0093284,0.075903,0.13311,0.1883,0.2249,0.26015,0.30363,0.30672,0.3426
0,0.058987,0.12465,0.16014,0.21039,0.25437,0.2815,0.31367,0.35038,0.36178
0.073302,0.088738,0.1725,0.22148,0.25714,0.29225,0.32812,0.3626,0.35315,0.38374
0,0,0,0,0,0,0,0,0,0
